stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA8768124,"LE VERT DE MAISONS",,48.788915,2.43207,,,0,StopArea:DUA8768124
StopPoint:DUA8768115,"MAISONS ALFORT ALFORTVILLE",,48.802049,2.426482,,,0,StopArea:DUA8768115
StopPoint:DUA8768600,"PARIS GARE DE LYON",,48.844266,2.373755,,,0,StopArea:DUA8768603
StopPoint:DUA8768254,"SAINT-FARGEAU",,48.564486,2.542652,,,0,StopArea:DUA8768254
StopPoint:DUA8768252,"PONTHIERRY PRINGY",,48.53514,2.544349,,,0,StopArea:DUA8768252
StopPoint:DUA8768251,"BOISSISE LE ROI",,48.529747,2.572074,,,0,StopArea:DUA8768251
StopPoint:DUA8768250,"VOSVES",,48.515151,2.599304,,,0,StopArea:DUA8768250
StopPoint:DUA8738141,"ERAGNY NEUVILLE",,49.018349,2.090906,,,0,StopArea:DUA8738141
StopPoint:DUA8738142,"SAINT -OUEN L'AUMONE QUARTIER DE L'EGLIS",,49.039981,2.103853,,,0,StopArea:DUA8738142
StopPoint:DUA8738657,"POISSY",,48.933265,2.041072,,,0,StopArea:DUA8738657
StopPoint:DUA8738642,"MAISONS LAFFITTE",,48.945796,2.144559,,,0,StopArea:DUA8738642
StopPoint:DUA8738641,"SARTROUVILLE",,48.937736,2.157087,,,0,StopArea:DUA8738641
StopPoint:DUA8738664,"VILLENNES SUR SEINE",,48.939487,1.999604,,,0,StopArea:DUA8738664
StopPoint:DUA8738665,"VERNOUILLET VERNEUIL",,48.981446,1.983143,,,0,StopArea:DUA8738665
StopPoint:DUA8738666,"LES CLAIRIERES DE VERNEUIL",,48.992614,1.955479,,,0,StopArea:DUA8738666
StopPoint:DUA8738673,"AUBERGENVILLE ELISABETHVILLE",,48.972142,1.848349,,,0,StopArea:DUA8738673
StopPoint:DUA8738676,"EPONES MEZIERES",,48.963344,1.809095,,,0,StopArea:DUA8738676
StopPoint:DUA8727658,"ERMONT HALTE",,48.990651,2.263183,,,0,StopArea:DUA8727658
StopPoint:DUA8727659,"GROS NOYER SAINT-PRIX",,48.996099,2.259656,,,0,StopArea:DUA8727659
StopPoint:DUA8727660,"SAINT-LEU LA FORET",,49.015585,2.242479,,,0,StopArea:DUA8727660
StopPoint:DUA8727662,"VAUCELLES",,49.021774,2.229376,,,0,StopArea:DUA8727662
StopPoint:DUA8727663,"TAVERNY",,49.024779,2.222727,,,0,StopArea:DUA8727663
StopPoint:DUA8727664,"BESSANCOURT",,49.035311,2.210247,,,0,StopArea:DUA8727664
StopPoint:DUA8727665,"FREPILLON",,49.04543,2.197088,,,0,StopArea:DUA8727665
StopPoint:DUA8727666,"MERY SUR OISE",,49.058048,2.191245,,,0,StopArea:DUA8727666
StopPoint:DUA8727667,"MERIEL",,49.077699,2.205447,,,0,StopArea:DUA8727667
StopPoint:DUA8727653,"VALMONDOIS",,49.091073,2.201823,,,0,StopArea:DUA8727653
StopPoint:DUA8727652,"L'ISLE ADAM PARMAIN",,49.114784,2.21002,,,0,StopArea:DUA8727652
StopPoint:DUA8727651,"CHAMPAGNE SUR OISE",,49.136001,2.242678,,,0,StopArea:DUA8727651
StopPoint:DUA8727646,"PERSAN BEAUMONT",,49.14772,2.277823,,,0,StopArea:DUA8727646
StopPoint:DUA8727103,"PARIS NORD",,48.880845,2.356722,,,0,StopArea:DUA8727103
StopPoint:DUA8768220,"BOIS LE ROI",,48.475523,2.692033,,,0,StopArea:DUA8768220
StopPoint:DUA8768221,"FONTAINEBLEAU AVON",,48.416377,2.726662,,,0,StopArea:DUA8768221
StopPoint:DUA8768225,"THOMERY",,48.394308,2.764028,,,0,StopArea:DUA8768225
StopPoint:DUA8768227,"MORET VENEUX LES SABLONS",,48.378598,2.799307,,,0,StopArea:DUA8768227
StopPoint:DUA8768229,"SAINT-MAMMES",,48.382358,2.815957,,,0,StopArea:DUA8768229
StopPoint:DUA8768230,"MONTEREAU",,48.379526,2.942523,,,0,StopArea:DUA8768230
StopPoint:DUA8711667,"LA FERTE MILON",,49.179505,3.120613,,,0,StopArea:DUA8711667
StopPoint:DUA8711666,"MAREUIL SUR OURCQ",,49.135474,3.075627,,,0,StopArea:DUA8711666
StopPoint:DUA8711664,"CROUY SUR OURCQ",,49.091883,3.06269,,,0,StopArea:DUA8711664
StopPoint:DUA8711663,"LIZY SUR OURCQ",,49.021757,3.031758,,,0,StopArea:DUA8711663
StopPoint:DUA8711658,"CHATEAU THIERRY",,49.037949,3.409597,,,0,StopArea:DUA8711658
StopPoint:DUA8711657,"CHEZY SUR MARNE",,48.990359,3.361628,,,0,StopArea:DUA8711657
StopPoint:DUA8711656,"NOGENT L'ARTAUD CHARLY",,48.966927,3.298782,,,0,StopArea:DUA8711656
StopPoint:DUA8711655,"NANTEUIL SAACY",,48.974027,3.219303,,,0,StopArea:DUA8711655
StopPoint:DUA8711651,"LA FERTE SOUS JOUARRE",,48.95082,3.124909,,,0,StopArea:DUA8711651
StopPoint:DUA8711650,"CHANGIS SAINT-JEAN",,48.959164,3.026111,,,0,StopArea:DUA8711650
StopPoint:DUA8711649,"TRILPORT",,48.960226,2.95006,,,0,StopArea:DUA8711649
StopPoint:DUA8711610,"MEAUX",,48.957269,2.873448,,,0,StopArea:DUA8711610
StopPoint:DUA8738173,"NEZEL AULNAY",,48.938719,1.840517,,,0,StopArea:DUA8738173
StopPoint:DUA8738172,"MAULE",,48.909305,1.857228,,,0,StopArea:DUA8738172
StopPoint:DUA8738171,"MAREIL SUR MAULDRE",,48.893239,1.871738,,,0,StopArea:DUA8738171
StopPoint:DUA8739336,"BEYNES",,48.859999,1.875596,,,0,StopArea:DUA8739336
StopPoint:DUA8739342,"PLAISIR GRIGNON",,48.831916,1.944402,,,0,StopArea:DUA8739342
StopPoint:DUA8739348,"DREUX",,48.730955,1.369974,,,0,StopArea:DUA8739348
StopPoint:DUA8768310,"VILLENEUVE LA GUYARD",,48.343269,3.069688,,,0,StopArea:DUA8768310
StopPoint:DUA8768312,"CHAMPIGNY SUR YONNE",,48.324052,3.13114,,,0,StopArea:DUA8768312
StopPoint:DUA8768313,"PONT SUR YONNE",,48.286391,3.201894,,,0,StopArea:DUA8768313
StopPoint:DUA8768300,"SENS",,48.198417,3.26732,,,0,StopArea:DUA8768300
StopPoint:DUA8768320,"ETIGNY VERON",,48.137611,3.289742,,,0,StopArea:DUA8768320
StopPoint:DUA8768321,"VILLENEUVE SUR YONNE",,48.085184,3.286257,,,0,StopArea:DUA8768321
StopPoint:DUA8768322,"SAINT-JULIEN DU SAULT",,48.026687,3.302565,,,0,StopArea:DUA8768322
StopPoint:DUA8768324,"JOIGNY",,47.97343,3.392865,,,0,StopArea:DUA8768324
StopPoint:DUA8768326,"LAROCHE MIGENNES",,47.961118,3.514336,,,0,StopArea:DUA8768326
StopPoint:DUA8739153,"VANVES MALAKOFF",,48.818388,2.292062,,,0,StopArea:DUA8739153
StopPoint:DUA8739156,"CLAMART",,48.814239,2.27449,,,0,StopArea:DUA8739156
StopPoint:DUA8739310,"MEUDON",,48.814884,2.240919,,,0,StopArea:DUA8739310
StopPoint:DUA8739311,"BELLEVUE",,48.818948,2.229808,,,0,StopArea:DUA8739311
StopPoint:DUA8739312,"SEVRES RIVE GAUCHE",,48.821217,2.21486,,,0,StopArea:DUA8739312
StopPoint:DUA8739320,"CHAVILLE RIVE GAUCHE",,48.804683,2.18863,,,0,StopArea:DUA8739320
StopPoint:DUA8739321,"VIROFLAY RIVE GAUCHE",,48.800718,2.17139,,,0,StopArea:DUA8739321
StopPoint:DUA8711661,"ISLES ARMENTIERES CONGIS",,48.998415,3.007953,,,0,StopArea:DUA8711661
StopPoint:DUA8711631,"LAGNY THORIGNY",,48.882189,2.706014,,,0,StopArea:DUA8711631
StopPoint:DUA8711632,"ESBLY",,48.903073,2.810248,,,0,StopArea:DUA8711632
StopPoint:DUA8727649,"MONTSOULT MAFFLIERS",,49.066289,2.32292,,,0,StopArea:DUA8727649
StopPoint:DUA8727202,"VILLAINES",,49.07947,2.350831,,,0,StopArea:DUA8727202
StopPoint:DUA8727655,"BELLOY SAINT-MARTIN",,49.0984,2.361271,,,0,StopArea:DUA8727655
StopPoint:DUA8727656,"VIARMES",,49.116628,2.368254,,,0,StopArea:DUA8727656
StopPoint:DUA8727203,"SEUGY",,49.119023,2.399725,,,0,StopArea:DUA8727203
StopPoint:DUA8727657,"LUZARCHES",,49.117132,2.420107,,,0,StopArea:DUA8727657
StopPoint:DUA8711630,"COULOMMIERS",,48.808502,3.080343,,,0,StopArea:DUA8711630
StopPoint:DUA8711628,"MOUROUX",,48.813798,3.042938,,,0,StopArea:DUA8711628
StopPoint:DUA8711627,"FAREMOUTIERS POMMEUSE",,48.808654,2.99311,,,0,StopArea:DUA8711627
StopPoint:DUA8711626,"GUERARD LA CELLE SUR MORIN",,48.810775,2.95373,,,0,StopArea:DUA8711626
StopPoint:DUA8711624,"MORTCERF",,48.789497,2.907387,,,0,StopArea:DUA8711624
StopPoint:DUA8711622,"MARLES EN BRIE",,48.734939,2.868956,,,0,StopArea:DUA8711622
StopPoint:DUA8711607,"VERNEUIL L'ETANG",,48.644374,2.82517,,,0,StopArea:DUA8711607
StopPoint:DUA8711608,"MORMANT",,48.614015,2.888253,,,0,StopArea:DUA8711608
StopPoint:DUA8711609,"NANGIS",,48.562125,3.011769,,,0,StopArea:DUA8711609
StopPoint:DUA8711613,"LONGUEVILLE",,48.513755,3.250035,,,0,StopArea:DUA8711613
StopPoint:DUA8711617,"SAINTE-COLOMBE SEPTVEILLES",,48.529149,3.255368,,,0,StopArea:DUA8711617
StopPoint:DUA8711587,"CHAMPBENOIST POIGNY",,48.545595,3.287313,,,0,StopArea:DUA8711587
StopPoint:DUA8711616,"PROVINS",,48.555592,3.302871,,,0,StopArea:DUA8711616
StopPoint:DUA8754513,"ETAMPES",,48.436924,2.159531,,,0,StopArea:DUA8754513
StopPoint:DUA8754535,"SAINT-MARTIN D'ETAMPES",,48.427363,2.145247,,,0,StopArea:DUA8754535
StopPoint:DUA8739303,"INVALIDES",,48.862902,2.313911,,,0,StopArea:DUA8739303
StopPoint:DUA8739304,"PONT DE L ALMA",,48.862662,2.30099,,,0,StopArea:DUA8739304
StopPoint:DUA8739305,"CHAMP DE MARS TOUR EIFFEL",,48.857293,2.290392,,,0,StopArea:DUA8739305
StopPoint:DUA8739306,"JAVEL",,48.846192,2.276761,,,0,StopArea:DUA8739306
StopPoint:DUA8739332,"PONT DU GARIGLIANO - Hôpital Européen Georges Pompidou",,48.83909,2.270458,,,0,StopArea:DUA8739332
StopPoint:DUA8739330,"ISSY VAL DE SEINE",,48.83012,2.26369,,,0,StopArea:DUA8739330
StopPoint:DUA8739307,"ISSY",,48.819674,2.25876,,,0,StopArea:DUA8739307
StopPoint:DUA8739308,"MEUDON VAL FLEURY",,48.807493,2.240883,,,0,StopArea:DUA8739308
StopPoint:DUA8739317,"CHAVILLE VELIZY",,48.799729,2.183684,,,0,StopArea:DUA8739317
StopPoint:DUA8754519,"BRETIGNY",,48.606745,2.30206,,,0,StopArea:DUA8754519
StopPoint:DUA8754520,"SAINT-MICHEL SUR ORGE",,48.635876,2.306833,,,0,StopArea:DUA8754520
StopPoint:DUA8754521,"SAINTE-GENEVIEVE DES BOIS",,48.652811,2.312736,,,0,StopArea:DUA8754521
StopPoint:DUA8754522,"EPINAY SUR ORGE",,48.669484,2.332623,,,0,StopArea:DUA8754522
StopPoint:DUA8754523,"SAVIGNY SUR ORGE",,48.676447,2.352481,,,0,StopArea:DUA8754523
StopPoint:DUA8754524,"JUVISY",,48.689457,2.383139,,,0,StopArea:DUA8754524
StopPoint:DUA8732832,"BIBLIOTHEQUE F. MITTERRAND",,48.829834,2.377212,,,0,StopArea:DUA8732832
StopPoint:DUA8754700,"GARE D'AUSTERLITZ",,48.842528,2.365433,,,0,StopArea:DUA8754702
StopPoint:DUA8754545,"LA NORVILLE ST GERMAIN LES ARPAJON",,48.591461,2.266938,,,0,StopArea:DUA8754545
StopPoint:DUA8754546,"ARPAJON",,48.586008,2.24107,,,0,StopArea:DUA8754546
StopPoint:DUA8754547,"EGLY",,48.582486,2.222433,,,0,StopArea:DUA8754547
StopPoint:DUA8754548,"BREUILLET BRUYERES LE CHATEL",,48.577508,2.192063,,,0,StopArea:DUA8754548
StopPoint:DUA8754549,"BREUILLET VILLAGE",,48.564597,2.170976,,,0,StopArea:DUA8754549
StopPoint:DUA8754550,"SAINT-CHERON",,48.551092,2.125707,,,0,StopArea:DUA8754550
StopPoint:DUA8754551,"SERMAISE",,48.535807,2.069382,,,0,StopArea:DUA8754551
StopPoint:DUA8739315,"VERSAILLES RIVE GAUCHE Château de Versailles",,48.800216,2.129044,,,0,StopArea:DUA8739315
StopPoint:DUA8739316,"PORCHEFONTAINE",,48.796528,2.152379,,,0,StopArea:DUA8739316
StopPoint:DUA8754528,"CHOISY LE ROI",,48.763787,2.411387,,,0,StopArea:DUA8754528
StopPoint:DUA8754527,"VILLENEUVE LE ROI",,48.739831,2.4264,,,0,StopArea:DUA8754527
StopPoint:DUA8754526,"ABLON",,48.725535,2.419565,,,0,StopArea:DUA8754526
StopPoint:DUA8754525,"ATHIS MONS",,48.712629,2.403633,,,0,StopArea:DUA8754525
StopPoint:DUA8739365,"PETIT VAUX",,48.676381,2.333249,,,0,StopArea:DUA8739365
StopPoint:DUA8739364,"GRAVIGNY BALIZY",,48.685714,2.317626,,,0,StopArea:DUA8739364
StopPoint:DUA8739363,"CHILLY MAZARIN",,48.700681,2.307841,,,0,StopArea:DUA8739363
StopPoint:DUA8739361,"LONGJUMEAU",,48.702239,2.294558,,,0,StopArea:DUA8739361
StopPoint:DUA8739357,"MASSY PALAISEAU",,48.725198,2.257355,,,0,StopArea:DUA8739357
StopPoint:DUA8739356,"IGNY",,48.740182,2.230961,,,0,StopArea:DUA8739356
StopPoint:DUA8739354,"BIEVRES",,48.751023,2.215861,,,0,StopArea:DUA8739354
StopPoint:DUA8739353,"VAUBOYEN",,48.759189,2.192136,,,0,StopArea:DUA8739353
StopPoint:DUA8739351,"JOUY EN JOSAS",,48.764776,2.163947,,,0,StopArea:DUA8739351
StopPoint:DUA8739350,"PETIT JOUY LES LOGES",,48.770425,2.146832,,,0,StopArea:DUA8739350
StopPoint:DUA8754730,"MUSEE D ORSAY",,48.860708,2.32562,,,0,StopArea:DUA8754730
StopPoint:DUA8754518,"MAROLLES EN HUREPOIX",,48.565594,2.290924,,,0,StopArea:DUA8754518
StopPoint:DUA8754517,"BOURAY",,48.53289,2.290083,,,0,StopArea:DUA8754517
StopPoint:DUA8754516,"LARDY",,48.520404,2.25474,,,0,StopArea:DUA8754516
StopPoint:DUA8754515,"CHAMARANDE",,48.514246,2.215518,,,0,StopArea:DUA8754515
StopPoint:DUA8754514,"ETRECHY",,48.493645,2.194582,,,0,StopArea:DUA8754514
StopPoint:DUA8754530,"IVRY SUR SEINE",,48.813989,2.391687,,,0,StopArea:DUA8754530
StopPoint:DUA8754529,"VITRY SUR SEINE",,48.800209,2.402713,,,0,StopArea:DUA8754529
StopPoint:DUA8749210,"LES ARDOINES",,48.782505,2.409542,,,0,StopArea:DUA8749210
StopPoint:DUA8754622,"LES SAULES",,48.745072,2.417521,,,0,StopArea:DUA8754622
StopPoint:DUA8754620,"ORLY VILLE",,48.741879,2.402909,,,0,StopArea:DUA8754620
StopPoint:DUA8754619,"PONT DE RUNGIS",,48.74835,2.373112,,,0,StopArea:DUA8754619
StopPoint:DUA8768139,"LE BRAS DE FER",,48.623332,2.451409,,,0,StopArea:DUA8768139
StopPoint:DUA8768138,"EVRY COURCOURONNES - Centre",,48.626022,2.428739,,,0,StopArea:DUA8768138
StopPoint:DUA8768134,"ORANGIS BOIS DE L EPINE",,48.636351,2.407796,,,0,StopArea:DUA8768134
StopPoint:DUA8768137,"GRIGNY CENTRE",,48.65397,2.396177,,,0,StopArea:DUA8768137
StopPoint:DUA8768131,"VIRY CHATILLON",,48.676092,2.386784,,,0,StopArea:DUA8768131
StopPoint:DUA8768130,"VIGNEUX SUR SEINE",,48.708366,2.414359,,,0,StopArea:DUA8768130
StopPoint:DUA8738115,"BOISSY L'AILLERIE",,49.075843,2.024953,,,0,StopArea:DUA8738115
StopPoint:DUA8738116,"MONTGEROULT COURCELLES",,49.080494,2.003715,,,0,StopArea:DUA8738116
StopPoint:DUA8738117,"US",,49.09965,1.970536,,,0,StopArea:DUA8738117
StopPoint:DUA8738118,"SANTEUIL LE PERCHAY",,49.123452,1.949333,,,0,StopArea:DUA8738118
StopPoint:DUA8738119,"CHARS",,49.162671,1.936929,,,0,StopArea:DUA8738119
StopPoint:DUA8738120,"LA VILLETERTRE",,49.202694,1.920548,,,0,StopArea:DUA8738120
StopPoint:DUA8738121,"LIANCOURT SAINT-PIERRE",,49.220807,1.905299,,,0,StopArea:DUA8738121
StopPoint:DUA8738122,"CHAUMONT EN VEXIN",,49.261322,1.872589,,,0,StopArea:DUA8738122
StopPoint:DUA8738123,"TRIE CHATEAU",,49.28259,1.818082,,,0,StopArea:DUA8738123
StopPoint:DUA8738124,"GISORS",,49.285264,1.785066,,,0,StopArea:DUA8738124
StopPoint:DUA8738200,"BECON LES BRUYERES",,48.905763,2.269965,,,0,StopArea:DUA8738200
StopPoint:DUA8738107,"BOIS COLOMBES",,48.914246,2.271599,,,0,StopArea:DUA8738107
StopPoint:DUA8738108,"COLOMBES",,48.923919,2.259346,,,0,StopArea:DUA8738108
StopPoint:DUA8738109,"LE STADE",,48.931054,2.260602,,,0,StopArea:DUA8738109
StopPoint:DUA8738184,"ARGENTEUIL",,48.946797,2.257897,,,0,StopArea:DUA8738184
StopPoint:DUA8727618,"SANNOIS",,48.97052,2.263925,,,0,StopArea:DUA8727618
StopPoint:DUA8738221,"LA DEFENSE",,48.892187,2.237018,,,0,StopArea:DUA8738221
StopPoint:DUA8738238,"PUTEAUX",,48.883384,2.233692,,,0,StopArea:DUA8738238
StopPoint:DUA8738237,"SURESNES MONT VALERIEN",,48.871714,2.22103,,,0,StopArea:DUA8738237
StopPoint:DUA8738236,"LE VAL D'OR",,48.85642,2.216572,,,0,StopArea:DUA8738236
StopPoint:DUA8738235,"SAINT-CLOUD",,48.846103,2.217621,,,0,StopArea:DUA8738235
StopPoint:DUA8741588,"ROSNY SUR SEINE",,48.997392,1.630168,,,0,StopArea:DUA8741588
StopPoint:DUA8741589,"BONNIERES",,49.038762,1.581532,,,0,StopArea:DUA8741589
StopPoint:DUA8741560,"VERNON",,49.09101,1.478704,,,0,StopArea:DUA8741560
StopPoint:DUA76:417,"GARE D'AUSTERLITZ",,48.844127,2.364779,,,0,StopArea:DUA8754702
StopPoint:DUA76:415,"ST MICHEL ND RER C",,48.853486,2.343879,,,0,StopArea:DUA8778543
StopPoint:DUA76:416,"MUSEE D'ORSAY",,48.860685,2.325627,,,0,StopArea:DUA8754730
StopPoint:DUA76:414,"INVALIDES",,48.862372,2.312618,,,0,StopArea:DUA8739303
StopPoint:DUA8700147,"AEROPORT CHARLES DE GAULLE 2 TGV",,49.004687,2.570589,,,0,StopArea:DUA8700147
StopPoint:DUA8727146,"AEROPORT CDG 1",,49.009756,2.561233,,,0,StopArea:DUA8727146
StopPoint:DUA8727148,"PARC DES EXPOSITIONS",,48.973425,2.51436,,,0,StopArea:DUA8727148
StopPoint:DUA8727145,"VILLEPINTE",,48.96271,2.512645,,,0,StopArea:DUA8727145
StopPoint:DUA8727144,"SEVRAN BEAUDOTTES",,48.947608,2.524716,,,0,StopArea:DUA8727144
StopPoint:DUA8727141,"AULNAY SOUS BOIS",,48.932114,2.495755,,,0,StopArea:DUA8727141
StopPoint:DUA8727147,"BLANC MESNIL",,48.932305,2.475674,,,0,StopArea:DUA8727147
StopPoint:DUA8727140,"DRANCY",,48.932706,2.454766,,,0,StopArea:DUA8727140
StopPoint:DUA8727139,"LE BOURGET",,48.93074,2.425791,,,0,StopArea:DUA8727139
StopPoint:DUA8727130,"LA COURNEUVE AUBERVILLIERS",,48.924354,2.386388,,,0,StopArea:DUA8727130
StopPoint:DUA8716479,"LA PLAINE STADE DE FRANCE",,48.918114,2.362666,,,0,StopArea:DUA8716479
StopPoint:DUA8727102,"PARIS NORD",,48.880769,2.357115,,,0,StopArea:DUA8727103
StopPoint:DUA8775860,"CHATELET LES HALLES",,48.861822,2.347013,,,0,StopArea:DUA8775860
StopPoint:DUA8778543,"ST MICHEL ND RER B",,48.853336,2.346035,,,0,StopArea:DUA8778543
StopPoint:DUA8775861,"LUXEMBOURG",,48.845743,2.339928,,,0,StopArea:DUA8775861
StopPoint:DUA8775862,"PORT ROYAL",,48.840034,2.337096,,,0,StopArea:DUA8775862
StopPoint:DUA8775863,"DENFERT ROCHEREAU",,48.834293,2.332852,,,0,StopArea:DUA8775863
StopPoint:DUA8775820,"BOISSY SAINT-LEGER",,48.752186,2.50456,,,0,StopArea:DUA8775820
StopPoint:DUA8775819,"SUCY BONNEUIL",,48.771708,2.507483,,,0,StopArea:DUA8775819
StopPoint:DUA8775818,"LA VARENNE CHENNEVIERES",,48.795384,2.513423,,,0,StopArea:DUA8775818
StopPoint:DUA8775817,"CHAMPIGNY",,48.806985,2.510307,,,0,StopArea:DUA8775817
StopPoint:DUA8775816,"PARC DE SAINT-MAUR",,48.805378,2.48635,,,0,StopArea:DUA8775816
StopPoint:DUA8775815,"SAINT-MAUR CRETEIL",,48.8062,2.47272,,,0,StopArea:DUA8775815
StopPoint:DUA8775814,"JOINVILLE LE PONT",,48.821039,2.463857,,,0,StopArea:DUA8775814
StopPoint:DUA8775813,"NOGENT SUR MARNE",,48.834289,2.471681,,,0,StopArea:DUA8775813
StopPoint:DUA8775812,"FONTENAY SOUS BOIS",,48.84372,2.463708,,,0,StopArea:DUA8775812
StopPoint:DUA8775811,"VINCENNES",,48.847308,2.4333,,,0,StopArea:DUA8775811
StopPoint:DUA8775810,"NATION",,48.848237,2.395824,,,0,StopArea:DUA8775810
StopPoint:DUA8775858,"PARIS GARE DE LYON",,48.844139,2.37326,,,0,StopArea:DUA8768603
StopPoint:DUA8775859,"AUBER",,48.872157,2.329927,,,0,StopArea:DUA8775859
StopPoint:DUA8775800,"CHARLES DE GAULLE ETOILE",,48.874238,2.294491,,,0,StopArea:DUA8775800
StopPoint:DUA8775801,"LA DEFENSE",,48.892187,2.237018,,,0,StopArea:DUA8738221
StopPoint:DUA8775802,"NANTERRE PREFECTURE",,48.895745,2.223213,,,0,StopArea:DUA8775802
StopPoint:DUA8775803,"NANTERRE UNIVERSITE",,48.90155,2.215232,,,0,StopArea:DUA8738631
StopPoint:DUA8775804,"NANTERRE VILLE",,48.895126,2.195364,,,0,StopArea:DUA8775804
StopPoint:DUA8775805,"RUEIL MALMAISON",,48.887574,2.172579,,,0,StopArea:DUA8775805
StopPoint:DUA8775806,"CHATOU CROISSY",,48.885211,2.155903,,,0,StopArea:DUA8775806
StopPoint:DUA8775807,"LE VESINET CENTRE",,48.890086,2.134601,,,0,StopArea:DUA8775807
StopPoint:DUA8775808,"LE VESINET LE PECQ",,48.897973,2.122117,,,0,StopArea:DUA8775808
StopPoint:DUA8754702,"GARE D'AUSTERLITZ",,48.842528,2.365433,,,0,StopArea:DUA8754702
StopPoint:DUA8754731,"ST MICHEL ND RER C",,48.853336,2.346035,,,0,StopArea:DUA8778543
StopPoint:DUA8768603,"PARIS GARE DE LYON",,48.843773,2.373916,,,0,StopArea:DUA8768603
StopPoint:DUA8768136,"EVRY - Val de Seine",,48.634479,2.45229,,,0,StopArea:DUA8768136
StopPoint:DUA8768135,"GRAND BOURG",,48.648489,2.435331,,,0,StopArea:DUA8768135
StopPoint:DUA8768133,"RIS ORANGIS",,48.658975,2.415207,,,0,StopArea:DUA8768133
StopPoint:DUA8768147,"BOUTIGNY",,48.434491,2.376673,,,0,StopArea:DUA8768147
StopPoint:DUA8768148,"MAISSE",,48.393642,2.393411,,,0,StopArea:DUA8768148
StopPoint:DUA8768151,"BUNO GIRONVILLE",,48.371383,2.38721,,,0,StopArea:DUA8768151
StopPoint:DUA8768440,"BOIGNEVILLE",,48.341664,2.378815,,,0,StopArea:DUA8768440
StopPoint:DUA8768441,"MALESHERBES",,48.296734,2.398779,,,0,StopArea:DUA8768441
StopPoint:DUA8754017,"DOURDAN LA FORET",,48.535621,1.995902,,,0,StopArea:DUA8754017
StopPoint:DUA8775864,"CITE UNIVERSITAIRE",,48.82109,2.338978,,,0,StopArea:DUA8775864
StopPoint:DUA8775865,"GENTILLY",,48.81523,2.340891,,,0,StopArea:DUA8775865
StopPoint:DUA8775866,"LAPLACE",,48.808297,2.334354,,,0,StopArea:DUA8775866
StopPoint:DUA8775867,"ARCUEIL CACHAN",,48.798892,2.328137,,,0,StopArea:DUA8775867
StopPoint:DUA8775868,"BAGNEUX",,48.793336,2.322202,,,0,StopArea:DUA8775868
StopPoint:DUA8775869,"BOURG LA REINE",,48.780284,2.312464,,,0,StopArea:DUA8775869
StopPoint:DUA8775873,"PARC DE SCEAUX",,48.770722,2.310205,,,0,StopArea:DUA8775873
StopPoint:DUA8775874,"LA CROIX DE BERNY",,48.761694,2.304227,,,0,StopArea:DUA8775874
StopPoint:DUA8775875,"ANTONY",,48.754947,2.300987,,,0,StopArea:DUA8775875
StopPoint:DUA8775876,"FONTAINE MICHALON",,48.743373,2.296393,,,0,StopArea:DUA8775876
StopPoint:DUA8775877,"LES BACONNETS",,48.739681,2.287668,,,0,StopArea:DUA8775877
StopPoint:DUA8775878,"MASSY VERRIERES",,48.734717,2.273483,,,0,StopArea:DUA8738328
StopPoint:DUA8775879,"MASSY PALAISEAU",,48.724309,2.258966,,,0,StopArea:DUA8739357
StopPoint:DUA8775870,"SCEAUX",,48.781357,2.297648,,,0,StopArea:DUA8775870
StopPoint:DUA8775871,"FONTENAY AUX ROSES",,48.787615,2.292493,,,0,StopArea:DUA8775871
StopPoint:DUA8775872,"ROBINSON",,48.780237,2.281431,,,0,StopArea:DUA8775872
StopPoint:DUA8727142,"SEVRAN LIVRY",,48.93628,2.534715,,,0,StopArea:DUA8727142
StopPoint:DUA8727143,"VERT GALANT",,48.944181,2.566448,,,0,StopArea:DUA8727143
StopPoint:DUA8727151,"VILLEPARISIS MITRY LE NEUF",,48.953148,2.603135,,,0,StopArea:DUA8727151
StopPoint:DUA8727152,"MITRY CLAYE",,48.975859,2.642406,,,0,StopArea:DUA8727152
StopPoint:DUA8775880,"PALAISEAU",,48.716946,2.245673,,,0,StopArea:DUA8775880
StopPoint:DUA8775881,"PALAISEAU VILLEBON",,48.708141,2.237314,,,0,StopArea:DUA8775881
StopPoint:DUA8775882,"LOZERE",,48.705969,2.212262,,,0,StopArea:DUA8775882
StopPoint:DUA8775883,"LE GUICHET",,48.705404,2.192735,,,0,StopArea:DUA8775883
StopPoint:DUA8775884,"ORSAY VILLE",,48.697506,2.181054,,,0,StopArea:DUA8775884
StopPoint:DUA8775885,"BURES SUR YVETTE",,48.696253,2.164378,,,0,StopArea:DUA8775885
StopPoint:DUA8775886,"LA HACQUINIERE",,48.695264,2.151642,,,0,StopArea:DUA8775886
StopPoint:DUA8775887,"GIF SUR YVETTE",,48.698197,2.136567,,,0,StopArea:DUA8775887
StopPoint:DUA8775888,"COURCELLE SUR YVETTE",,48.701218,2.097976,,,0,StopArea:DUA8775888
StopPoint:DUA8775889,"SAINT-REMY LES CHEVREUSE",,48.702751,2.071243,,,0,StopArea:DUA8775889
StopPoint:DUA8728187,"MAGENTA",,48.880914,2.358833,,,0,StopArea:DUA8728187
StopPoint:DUA8728189,"HAUSSMANN ST LAZARE",,48.875029,2.326718,,,0,StopArea:DUA8728189
